DATE                                    TITRE_LIVRE                             TITRE_CHAPITRE                          SOURCE_LIVRE                            
2023-02-02 05:57:02                     Supreme-Magus-(Web-Novel)               Chapter-1546-Phantom-Body-(2)           https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-1546                                    SM(N
2023-02-02 05:57:28                     Supreme-Magus-(Web-Novel)               Chapter-1596-Waves-and-Ripples-(2)      https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-1596                                    SM(N
2023-02-07 08:50:06                     supreme-magus-novel-nov142255437        Chapter 1646  ...                       https://novelbin.net/n/supreme-magus-novel-nov142255437/chapter-1658                                    SMNN
2023-02-07 08:50:18                     supreme-magus-novel-nov142255437        Chapter-1696---Chimeric-Body-(Part-2)   https://novelbin.net/n/supreme-magus-novel-nov142255437/chapter-1708                                    SMNN
2023-02-07 08:50:32                     supreme-magus-novel-nov142255437        Chapter-1746---Unknown-Threat-(Part-2)  https://novelbin.net/n/supreme-magus-novel-nov142255437/chapter-1758                                    SMNN
2023-02-07 20:34:22                     i-became-the-pope-now-what-nov1985095401Chapter-341-341.-Finding-Meatshields    https://novelbin.net/n/i-became-the-pope-now-what-nov1985095401/chapter-341-341-finding-meatshields                                 IBTPNWN
2023-02-07 20:36:48                     the-herb-king-nov78698236               Chapter-51                              https://novelbin.net/n/the-herb-king-nov78698236/cchapter-51                                    THKN
2023-02-07 20:36:57                     the-herb-king-nov78698236               Chapter-102                             https://novelbin.net/n/the-herb-king-nov78698236/cchapter-102                                    THKN
2023-02-07 20:41:10                     shadow-slave-nov349033611               Chapter-719-Dark-Side-Of-The-Moon       https://novelbin.net/n/shadow-slave-nov349033611/chapter-719-dark-side-of-the-moon                                     SSN
2023-02-08 23:06:30                     the-great-genetic-era                   chapter-657                             https://boxnovel.com/novel/the-great-genetic-era/chapter-657/657                                    TGGE
2023-02-08 23:08:14                     outside-of-time                         chapter-347                             https://boxnovel.com/novel/outside-of-time/chapter-347/                                     OOT
2023-02-08 23:09:40                     the-great-genetic-era                   chapter-682                             https://boxnovel.com/novel/the-great-genetic-era/chapter-682/                                    TGGE
2023-02-10 07:00:49                     blood legacy ne ...                     Chapter-137-The-Library                 https://novelbin.net/n/blood-legacy-new-world-of-doom-nov579231047/chapter-137-the-library                                 BLNWODN
2023-02-11 05:26:50                     being blind fo ...                      Chapter-50---50-Meeting,-Escape!        https://novelbin.net/n/being-blind-for-five-years-all-my-disciples-became-forbidden-curse-mages-nov2035593563/cchapter-50-50-meeting-escape                           BBFFYAMDBFCMN
2023-02-11 05:27:04                     being blind fo ...                      Chapter-92---92-Many-Purifications      https://novelbin.net/n/being-blind-for-five-years-all-my-disciples-became-forbidden-curse-mages-nov2035593563/cchapter-92-92-many-purifications                           BBFFYAMDBFCMN
2023-02-12 06:53:31                     when-a-mage-revolts-nov-1546248796      Chapter-50:-Bonnie‘s-Pub                https://novelbin.net/n/when-a-mage-revolts-nov-1546248796/chapter-50                                   WAMRN
2023-02-12 06:53:31                     when-a-mage-revolts-nov-1546248796      Chapter-51:-The-Bandits-of-Mount-North  https://novelbin.net/n/when-a-mage-revolts-nov-1546248796/chapter-51                                   WAMRN
2023-02-12 19:27:58                     paragon-of-destruction-nov-2066414684   Chapter-50-The-Bandit-Fortress          https://novelbin.net/n/paragon-of-destruction-nov-2066414684/chapter-50                                    PODN
2023-02-12 19:28:08                     paragon-of-destruction-nov-2066414684   Chapter-100-Running                     https://novelbin.net/n/paragon-of-destruction-nov-2066414684/chapter-100                                    PODN
2023-02-12 19:28:18                     paragon-of-destruction-nov-2066414684   Chapter-150-Bai                         https://novelbin.net/n/paragon-of-destruction-nov-2066414684/chapter-150                                    PODN
2023-02-14 07:57:04                     paragon-of-destruction-nov-2066414684   Chapter-200-The-Patriarchs-Palace       https://novelbin.net/n/paragon-of-destruction-nov-2066414684/chapter-200                                    PODN
2023-02-14 07:57:20                     paragon-of-destruction-nov-2066414684   Chapter-250-Questionable-Plans          https://novelbin.net/n/paragon-of-destruction-nov-2066414684/chapter-250                                    PODN
2023-02-14 07:57:36                     paragon-of-destruction-nov-2066414684   Chapter-300-Redhill                     https://novelbin.net/n/paragon-of-destruction-nov-2066414684/chapter-300                                    PODN
2023-02-16 06:57:23                     blood legacy ne ...                     Chapter-143-You&#x27;re-Not-Qualified   https://novelbin.net/n/blood-legacy-new-world-of-doom-nov579231047/chapter-143-youre-not-qualified                                 BLNWODN
2023-02-16 07:01:16                     i-became-the-pope-now-what-nov1985095401Chapter-350-350.-Sylvester-&amp;-Felix  https://novelbin.net/n/i-became-the-pope-now-what-nov1985095401/chapter-350-350-sylvester-felix                                 IBTPNWN
2023-02-16 22:58:14                     paragon-of-destruction-nov-2066414684   Chapter-350-Prison-Break                https://novelbin.net/n/paragon-of-destruction-nov-2066414684/chapter-350                                    PODN
2023-02-16 22:58:36                     paragon-of-destruction-nov-2066414684   Chapter-400-The-Oath                    https://novelbin.net/n/paragon-of-destruction-nov-2066414684/chapter-400                                    PODN
2023-02-16 22:58:49                     paragon-of-destruction-nov-2066414684   Chapter-419---Into-Harms-Way-(1)        https://novelbin.net/n/paragon-of-destruction-nov-2066414684/chapter-419                                    PODN
2023-02-16 23:03:26                     god-tier-farm-nov1415223377             Chapter-50                              https://novelbin.net/n/god-tier-farm-nov1415223377/cchapter-50                                    GTFN
2023-02-16 23:06:34                     god-tier-farm-nov1415223377             Chapter-100---Reunion-of-classmates-(1) https://novelbin.net/n/god-tier-farm-nov1415223377/cchapter-100-reunion-of-classmates-1                                    GTFN
